Radiologist ID,Date,Avg Temp (°C),Rainfall (mm),Travel Cost (£),Internet Issues at Home,Trainee Assigned,Supervised Session,Cold Session,Admin Work,Morning Shift Work Location,Afternoon Shift Work Location
R8,2023-08-16,18.00275,0.90000004,14.16,No,No,No,No,No,home,office
R9,2023-08-16,18.00275,0.90000004,10.54,Yes,No,No,No,No,office,office
R10,2023-08-16,18.00275,0.90000004,9.8,No,Yes,No,No,No,office,office
R11,2023-08-16,18.00275,0.90000004,6.44,No,Yes,No,No,No,office,office
R1,2023-08-17,17.223585,0.0,8.01,No,Yes,No,No,Yes,office,office
R2,2023-08-17,17.223585,0.0,9.48,No,Yes,No,No,No,office,office
R3,2023-08-17,17.223585,0.0,8.32,No,No,No,No,No,home,office
R4,2023-08-17,17.223585,0.0,11.27,No,No,No,No,No,home,office
R5,2023-08-17,17.223585,0.0,9.77,No,No,No,No,No,home,home
R6,2023-08-17,17.223585,0.0,11.01,No,No,No,No,No,office,home
R7,2023-08-17,17.223585,0.0,6.17,No,No,No,No,Yes,home,home
R8,2023-08-17,17.223585,0.0,7.66,No,No,No,No,No,home,home
R9,2023-08-17,17.223585,0.0,5.18,No,No,No,No,No,office,home
R10,2023-08-17,17.223585,0.0,9.8,No,No,No,No,No,office,home
R11,2023-08-17,17.223585,0.0,8.68,No,No,No,No,No,home,office
R1,2023-08-18,18.3215,6.3,7.98,No,No,No,No,No,home,home
R2,2023-08-18,18.3215,6.3,13.41,No,No,No,No,No,office,office
R3,2023-08-18,18.3215,6.3,8.32,No,Yes,No,No,No,office,office
R4,2023-08-18,18.3215,6.3,11.27,No,Yes,No,No,No,office,office
R5,2023-08-18,18.3215,6.3,9.77,No,No,No,No,No,office,office
R6,2023-08-18,18.3215,6.3,11.01,No,No,No,No,Yes,office,home
R7,2023-08-18,18.3215,6.3,12.41,No,No,No,No,No,office,office
R8,2023-08-18,18.3215,6.3,7.66,No,No,No,No,No,home,home
R9,2023-08-18,18.3215,6.3,5.18,No,No,No,No,No,office,office
R10,2023-08-18,18.3215,6.3,5.37,No,No,No,No,Yes,office,home
R11,2023-08-18,18.3215,6.3,9.81,No,No,No,No,No,home,home
R1,2023-08-21,19.031918,0.0,14.95,No,No,No,No,No,office,office
R2,2023-08-21,19.031918,0.0,13.41,No,No,No,No,No,office,office
R3,2023-08-21,19.031918,0.0,5.67,No,No,No,No,No,home,home
R4,2023-08-21,19.031918,0.0,11.27,No,No,No,No,No,home,office
R5,2023-08-21,19.031918,0.0,9.77,No,Yes,No,No,No,office,office
R6,2023-08-21,19.031918,0.0,10.45,No,Yes,No,No,No,office,office
R7,2023-08-21,19.031918,0.0,7.56,No,No,No,No,No,office,office
R8,2023-08-21,19.031918,0.0,7.66,No,No,No,No,Yes,office,office
R9,2023-08-21,19.031918,0.0,10.48,No,No,No,No,No,office,office
R10,2023-08-21,19.031918,0.0,9.8,No,No,No,No,No,office,home
R11,2023-08-21,19.031918,0.0,8.68,No,No,No,No,No,office,home
R1,2023-08-22,19.009,0.0,8.01,No,No,No,No,Yes,home,office
R2,2023-08-22,19.009,0.0,13.41,No,No,No,No,No,home,home
R3,2023-08-22,19.009,0.0,9.13,No,No,No,No,No,office,home
R4,2023-08-22,19.009,0.0,11.27,Yes,No,No,No,No,office,office
R5,2023-08-22,19.009,0.0,9.77,No,No,No,No,No,home,office
R6,2023-08-22,19.009,0.0,11.01,No,No,No,No,No,home,home
R7,2023-08-22,19.009,0.0,12.41,No,Yes,No,No,No,office,office
R8,2023-08-22,19.009,0.0,7.66,No,Yes,No,No,No,office,office
R9,2023-08-22,19.009,0.0,7.56,No,No,No,No,No,home,office
R10,2023-08-22,19.009,0.0,8.5,No,No,No,No,No,office,home
R11,2023-08-22,19.009,0.0,8.68,No,No,No,No,Yes,office,office
R1,2023-08-23,18.704834,0.0,13.98,No,No,No,No,No,home,home
R2,2023-08-23,18.704834,0.0,13.41,No,No,No,No,No,home,office
R3,2023-08-23,18.704834,0.0,10.42,Yes,No,No,No,No,office,office
R4,2023-08-23,18.704834,0.0,11.27,Yes,No,No,No,No,office,office
R5,2023-08-23,18.704834,0.0,9.77,No,No,No,No,No,office,office
R6,2023-08-23,18.704834,0.0,11.01,No,No,No,No,No,home,office
R7,2023-08-23,18.704834,0.0,12.41,No,No,No,No,Yes,home,home
R8,2023-08-23,18.704834,0.0,10.92,No,No,No,No,No,office,office
R9,2023-08-23,18.704834,0.0,5.18,No,Yes,No,No,Yes,office,office
R10,2023-08-23,18.704834,0.0,9.8,No,Yes,No,No,Yes,office,office
R11,2023-08-23,18.704834,0.0,8.68,No,No,No,No,No,home,home
R1,2023-08-24,20.209002,0.3,8.0,No,Yes,No,No,No,office,office
R2,2023-08-24,20.209002,0.3,13.0,No,No,No,No,Yes,office,home
R3,2023-08-24,20.209002,0.3,8.32,No,No,No,No,No,office,office
R4,2023-08-24,20.209002,0.3,7.83,Yes,No,No,No,Yes,office,office
R5,2023-08-24,20.209002,0.3,9.77,No,No,No,No,No,office,home
R6,2023-08-24,20.209002,0.3,6.72,No,No,No,No,No,home,home
R7,2023-08-24,20.209002,0.3,12.41,No,No,No,No,No,office,office
R8,2023-08-24,20.209002,0.3,8.91,No,No,No,No,No,home,home
R9,2023-08-24,20.209002,0.3,7.11,No,No,No,No,No,office,home
R10,2023-08-24,20.209002,0.3,9.8,No,No,No,No,No,office,home
R11,2023-08-24,20.209002,0.3,10.8,No,Yes,No,No,No,office,office
R1,2023-08-25,16.829836,0.0,11.04,No,No,No,No,No,home,home
R2,2023-08-25,16.829836,0.0,13.41,No,Yes,No,No,No,office,office
R3,2023-08-25,16.829836,0.0,8.32,No,Yes,No,No,Yes,office,office
R4,2023-08-25,16.829836,0.0,6.3,Yes,No,No,No,No,office,office
R5,2023-08-25,16.829836,0.0,9.77,No,No,No,No,Yes,office,office
R6,2023-08-25,16.829836,0.0,6.66,Yes,No,No,No,Yes,office,office
R7,2023-08-25,16.829836,0.0,12.41,No,No,No,No,No,home,office
R8,2023-08-25,16.829836,0.0,7.66,No,No,No,No,No,home,home
R9,2023-08-25,16.829836,0.0,8.94,Yes,No,No,No,No,office,office
R10,2023-08-25,16.829836,0.0,9.8,No,No,No,No,No,office,home
R11,2023-08-25,16.829836,0.0,9.3,No,No,No,No,No,home,office
R1,2023-08-28,14.890252,0.8,8.01,No,No,No,No,Yes,office,office
R2,2023-08-28,14.890252,0.8,13.41,No,No,No,No,No,home,home
R3,2023-08-28,14.890252,0.8,8.32,No,No,No,No,No,home,home
R4,2023-08-28,14.890252,0.8,11.27,No,Yes,No,No,No,office,office
R5,2023-08-28,14.890252,0.8,9.77,No,Yes,No,No,No,office,office
R6,2023-08-28,14.890252,0.8,8.68,No,No,No,No,Yes,home,home
R7,2023-08-28,14.890252,0.8,9.61,No,No,No,No,No,office,office
R8,2023-08-28,14.890252,0.8,5.15,No,No,No,No,No,home,office
R9,2023-08-28,14.890252,0.8,5.18,Yes,No,No,No,Yes,office,office
R10,2023-08-28,14.890252,0.8,9.8,No,No,No,No,No,office,home
R11,2023-08-28,14.890252,0.8,10.94,No,No,No,No,No,office,office
R1,2023-08-29,15.723583,2.7000003,8.35,No,No,No,No,No,home,home
R2,2023-08-29,15.723583,2.7000003,7.82,No,No,No,No,No,office,home
R3,2023-08-29,15.723583,2.7000003,8.32,No,No,No,No,No,home,home
R4,2023-08-29,15.723583,2.7000003,11.27,No,No,No,No,No,home,home
R5,2023-08-29,15.723583,2.7000003,10.25,No,No,No,No,No,home,office
R6,2023-08-29,15.723583,2.7000003,11.01,No,Yes,No,No,No,office,office
R7,2023-08-29,15.723583,2.7000003,7.51,No,Yes,No,No,No,office,office
R8,2023-08-29,15.723583,2.7000003,7.97,No,No,No,No,No,home,office
R9,2023-08-29,15.723583,2.7000003,10.84,No,No,No,No,No,home,home
R10,2023-08-29,15.723583,2.7000003,9.8,No,No,No,No,Yes,office,home
R11,2023-08-29,15.723583,2.7000003,8.68,No,No,No,No,Yes,office,home
R1,2023-08-30,13.688167,4.2,13.79,No,No,No,No,No,home,office
R2,2023-08-30,13.688167,4.2,13.41,No,No,No,No,No,home,office
R3,2023-08-30,13.688167,4.2,10.72,No,No,No,No,Yes,office,home
R4,2023-08-30,13.688167,4.2,11.27,Yes,No,No,No,No,office,office
R5,2023-08-30,13.688167,4.2,7.96,No,No,No,No,Yes,office,home
R6,2023-08-30,13.688167,4.2,11.01,Yes,No,No,No,No,office,office
R7,2023-08-30,13.688167,4.2,12.41,No,No,No,No,No,home,office
R8,2023-08-30,13.688167,4.2,5.12,No,Yes,No,No,Yes,office,office
R9,2023-08-30,13.688167,4.2,5.18,No,Yes,No,No,No,office,office
R10,2023-08-30,13.688167,4.2,9.8,No,No,No,No,No,office,home
R11,2023-08-30,13.688167,4.2,6.67,No,No,No,No,No,home,home
R1,2023-08-31,14.6048355,0.3,11.9,No,No,No,No,No,office,office
R2,2023-08-31,14.6048355,0.3,12.27,No,No,No,No,No,home,office
R3,2023-08-31,14.6048355,0.3,14.57,No,No,No,No,No,home,home
R4,2023-08-31,14.6048355,0.3,11.27,No,No,No,No,No,office,home
R5,2023-08-31,14.6048355,0.3,7.83,No,No,No,No,No,home,office
R6,2023-08-31,14.6048355,0.3,6.08,No,No,No,No,No,home,home
R7,2023-08-31,14.6048355,0.3,12.41,No,No,No,No,No,office,office
R8,2023-08-31,14.6048355,0.3,7.66,No,No,No,No,No,home,home
R9,2023-08-31,14.6048355,0.3,11.23,No,No,No,No,No,home,home
R10,2023-08-31,14.6048355,0.3,14.17,No,Yes,No,No,No,office,office
R11,2023-08-31,14.6048355,0.3,8.68,No,Yes,No,No,No,office,office
R1,2023-09-01,16.484001,1.5000001,5.4,No,Yes,No,No,No,office,office
R2,2023-09-01,16.484001,1.5000001,9.08,No,Yes,No,No,Yes,office,office
R3,2023-09-01,16.484001,1.5000001,5.34,No,No,No,No,No,home,home
R4,2023-09-01,16.484001,1.5000001,11.27,Yes,No,No,No,Yes,office,office
R5,2023-09-01,16.484001,1.5000001,12.97,No,No,No,No,No,office,home
R6,2023-09-01,16.484001,1.5000001,14.38,No,No,No,No,No,office,office
R7,2023-09-01,16.484001,1.5000001,12.41,No,No,No,No,Yes,home,home
R8,2023-09-01,16.484001,1.5000001,9.27,No,No,No,No,No,home,home
R9,2023-09-01,16.484001,1.5000001,13.22,No,No,No,No,No,home,office
R10,2023-09-01,16.484001,1.5000001,9.8,No,No,No,No,No,office,home
R11,2023-09-01,16.484001,1.5000001,8.68,No,No,No,No,No,home,office
R1,2023-09-04,18.177752,0.0,8.01,Yes,No,No,No,No,office,office
R2,2023-09-04,18.177752,0.0,5.59,No,No,No,No,No,home,office
R3,2023-09-04,18.177752,0.0,6.01,No,Yes,No,No,Yes,office,office
R4,2023-09-04,18.177752,0.0,6.22,No,Yes,No,No,No,office,office
R5,2023-09-04,18.177752,0.0,9.77,No,No,No,No,No,office,home
R6,2023-09-04,18.177752,0.0,11.01,No,No,No,No,No,office,office
R7,2023-09-04,18.177752,0.0,13.08,No,No,No,No,No,office,home
R8,2023-09-04,18.177752,0.0,7.66,No,No,No,No,Yes,home,office
R9,2023-09-04,18.177752,0.0,12.08,Yes,No,No,No,No,office,office
R10,2023-09-04,18.177752,0.0,10.46,No,No,No,No,No,office,home
R11,2023-09-04,18.177752,0.0,5.0,No,No,No,No,No,home,office
R1,2023-09-05,18.98192,0.0,14.14,No,No,No,No,Yes,office,office
R2,2023-09-05,18.98192,0.0,13.41,No,No,No,No,Yes,office,home
R3,2023-09-05,18.98192,0.0,8.32,No,No,No,No,No,home,home
R4,2023-09-05,18.98192,0.0,11.27,Yes,No,No,No,No,office,office
R5,2023-09-05,18.98192,0.0,9.77,No,Yes,No,No,No,office,office
R6,2023-09-05,18.98192,0.0,7.84,No,Yes,No,No,Yes,office,office
R7,2023-09-05,18.98192,0.0,14.27,No,No,No,No,No,home,home
R8,2023-09-05,18.98192,0.0,7.66,No,No,No,No,No,office,office
R9,2023-09-05,18.98192,0.0,12.42,Yes,No,No,No,No,office,office
R10,2023-09-05,18.98192,0.0,9.8,No,No,No,No,Yes,office,home
R11,2023-09-05,18.98192,0.0,8.68,No,No,No,No,No,office,home
R1,2023-09-06,19.942335,0.0,11.1,No,No,No,No,No,home,home
R2,2023-09-06,19.942335,0.0,13.41,No,No,No,No,No,home,home
R3,2023-09-06,19.942335,0.0,8.32,No,No,No,No,No,office,office
R4,2023-09-06,19.942335,0.0,11.27,No,No,No,No,Yes,office,office
R5,2023-09-06,19.942335,0.0,8.37,No,No,No,No,No,office,office
R6,2023-09-06,19.942335,0.0,11.01,Yes,No,No,No,No,office,office
R7,2023-09-06,19.942335,0.0,6.49,No,Yes,No,No,Yes,office,office
R8,2023-09-06,19.942335,0.0,7.66,No,Yes,No,No,No,office,office
R9,2023-09-06,19.942335,0.0,5.18,Yes,No,No,No,No,office,office
R10,2023-09-06,19.942335,0.0,5.83,No,No,No,No,No,office,home
R11,2023-09-06,19.942335,0.0,8.68,No,No,No,No,No,office,office
R1,2023-09-07,20.386086,0.0,8.01,No,No,No,No,No,home,home
R2,2023-09-07,20.386086,0.0,13.41,No,No,No,No,No,office,office
R3,2023-09-07,20.386086,0.0,8.32,No,No,No,No,No,office,office
R4,2023-09-07,20.386086,0.0,5.14,No,No,No,No,No,home,home
R5,2023-09-07,20.386086,0.0,11.34,No,No,No,No,No,office,home
R6,2023-09-07,20.386086,0.0,11.66,Yes,No,No,No,No,office,office
R7,2023-09-07,20.386086,0.0,12.41,No,No,No,No,No,home,home
R8,2023-09-07,20.386086,0.0,14.07,No,No,No,No,No,home,home
R9,2023-09-07,20.386086,0.0,5.18,No,Yes,No,No,No,office,office
R10,2023-09-07,20.386086,0.0,9.8,No,Yes,No,No,No,office,office
R11,2023-09-07,20.386086,0.0,8.68,No,No,No,No,Yes,office,office
R1,2023-09-08,20.908998,0.0,8.01,No,Yes,No,No,No,office,office
R2,2023-09-08,20.908998,0.0,13.41,No,No,No,No,No,office,home
R3,2023-09-08,20.908998,0.0,6.78,No,No,No,No,No,office,office
R4,2023-09-08,20.908998,0.0,11.27,Yes,No,No,No,No,office,office
R5,2023-09-08,20.908998,0.0,7.66,No,No,No,No,Yes,home,office
R6,2023-09-08,20.908998,0.0,11.01,No,No,No,No,No,office,home
R7,2023-09-08,20.908998,0.0,12.41,No,No,No,No,No,home,office
R8,2023-09-08,20.908998,0.0,11.65,No,No,No,No,No,home,home
R9,2023-09-08,20.908998,0.0,5.18,Yes,No,No,No,Yes,office,office
R10,2023-09-08,20.908998,0.0,9.8,No,No,No,No,No,office,home
R11,2023-09-08,20.908998,0.0,8.68,No,Yes,No,No,No,office,office
R1,2023-09-11,20.96525,0.0,8.01,No,No,No,No,Yes,home,home
R2,2023-09-11,20.96525,0.0,13.41,No,Yes,No,No,No,office,office
R3,2023-09-11,20.96525,0.0,13.97,No,Yes,No,No,No,office,office
R4,2023-09-11,20.96525,0.0,11.27,Yes,No,No,No,No,office,office
R5,2023-09-11,20.96525,0.0,10.6,No,No,No,No,No,office,office
R6,2023-09-11,20.96525,0.0,11.01,No,No,No,No,Yes,home,office
R7,2023-09-11,20.96525,0.0,11.29,No,No,No,No,Yes,home,home
R8,2023-09-11,20.96525,0.0,7.66,No,No,No,No,No,office,office
R9,2023-09-11,20.96525,0.0,9.13,Yes,No,No,No,No,office,office
R10,2023-09-11,20.96525,0.0,5.4,No,No,No,No,No,office,home
R11,2023-09-11,20.96525,0.0,9.23,No,No,No,No,No,home,office
R1,2023-09-12,17.156918,21.499998,8.01,No,No,No,No,No,office,office
R2,2023-09-12,17.156918,21.499998,18.12,No,No,No,No,Yes,home,office
R3,2023-09-12,17.156918,21.499998,9.94,No,No,No,No,No,office,office
R4,2023-09-12,17.156918,21.499998,11.27,Yes,Yes,No,No,No,office,office
R5,2023-09-12,17.156918,21.499998,18.57,No,Yes,No,No,No,office,office
R6,2023-09-12,17.156918,21.499998,16.64,Yes,No,No,No,No,office,office
R7,2023-09-12,17.156918,21.499998,19.31,No,No,No,No,No,home,home
R8,2023-09-12,17.156918,21.499998,7.66,No,No,No,No,No,office,home
R9,2023-09-12,17.156918,21.499998,6.35,No,No,No,No,No,home,office
R10,2023-09-12,17.156918,21.499998,9.8,No,No,No,No,Yes,office,home
R11,2023-09-12,17.156918,21.499998,14.44,No,No,No,No,Yes,home,office
R1,2023-09-13,15.498584,0.5,8.01,No,No,No,No,No,home,home
R2,2023-09-13,15.498584,0.5,6.49,No,No,No,No,No,home,office
R3,2023-09-13,15.498584,0.5,7.76,No,No,No,No,No,home,home
R4,2023-09-13,15.498584,0.5,11.27,No,No,No,No,No,home,home
R5,2023-09-13,15.498584,0.5,9.77,No,No,No,No,No,home,office
R6,2023-09-13,15.498584,0.5,11.01,No,Yes,No,No,No,office,office
R7,2023-09-13,15.498584,0.5,11.93,No,Yes,No,No,No,office,office
R8,2023-09-13,15.498584,0.5,14.23,No,No,No,No,Yes,home,office
R9,2023-09-13,15.498584,0.5,14.18,Yes,No,No,No,No,office,office
R10,2023-09-13,15.498584,0.5,9.8,No,No,No,No,No,office,home
R11,2023-09-13,15.498584,0.5,8.68,No,No,No,No,No,home,office
R1,2023-09-14,17.311085,0.0,8.01,No,No,No,No,No,office,office
R2,2023-09-14,17.311085,0.0,9.44,No,No,No,No,No,home,office
R3,2023-09-14,17.311085,0.0,8.32,No,No,No,No,Yes,office,home
R4,2023-09-14,17.311085,0.0,11.27,Yes,No,No,No,No,office,office
R5,2023-09-14,17.311085,0.0,11.66,No,No,No,No,Yes,office,home
R6,2023-09-14,17.311085,0.0,11.01,Yes,No,No,No,No,office,office
R7,2023-09-14,17.311085,0.0,12.41,No,No,No,No,No,office,home
R8,2023-09-14,17.311085,0.0,5.81,No,Yes,No,No,No,office,office
R9,2023-09-14,17.311085,0.0,5.18,No,Yes,No,No,Yes,office,office
R10,2023-09-14,17.311085,0.0,9.8,No,No,No,No,No,office,home
R11,2023-09-14,17.311085,0.0,5.1,No,No,No,No,No,office,home
R1,2023-09-15,17.836084,0.0,8.01,No,No,No,No,No,office,home
R2,2023-09-15,17.836084,0.0,13.31,No,No,No,No,No,home,office
R3,2023-09-15,17.836084,0.0,8.32,No,No,No,No,No,office,home
R4,2023-09-15,17.836084,0.0,11.27,No,No,No,No,Yes,office,home
R5,2023-09-15,17.836084,0.0,9.77,No,No,No,No,No,office,office
R6,2023-09-15,17.836084,0.0,11.01,No,No,No,No,No,office,home
R7,2023-09-15,17.836084,0.0,11.7,No,No,No,No,No,office,home
R8,2023-09-15,17.836084,0.0,7.66,No,No,No,No,No,home,home
R9,2023-09-15,17.836084,0.0,5.18,No,No,No,No,No,home,office
R10,2023-09-15,17.836084,0.0,9.8,No,Yes,No,No,No,office,office
R11,2023-09-15,17.836084,0.0,10.46,No,Yes,No,No,No,office,office
R1,2023-09-18,16.646502,7.0,8.01,No,Yes,No,No,No,office,office
R2,2023-09-18,16.646502,7.0,13.41,No,Yes,No,No,No,office,office
R3,2023-09-18,16.646502,7.0,8.32,No,No,No,No,No,home,office
R4,2023-09-18,16.646502,7.0,11.27,Yes,No,No,No,No,office,office
R5,2023-09-18,16.646502,7.0,14.9,No,No,No,No,No,office,office
R6,2023-09-18,16.646502,7.0,11.01,No,No,No,No,No,office,office
R7,2023-09-18,16.646502,7.0,12.41,No,No,No,No,No,home,office
R8,2023-09-18,16.646502,7.0,7.66,No,No,No,No,No,office,home
R9,2023-09-18,16.646502,7.0,8.94,Yes,No,No,No,No,office,office
R10,2023-09-18,16.646502,7.0,9.8,No,No,No,No,No,office,home
R11,2023-09-18,16.646502,7.0,8.68,No,No,No,No,No,office,home
R1,2023-09-19,16.067333,1.9,8.01,No,No,No,No,Yes,office,home
R2,2023-09-19,16.067333,1.9,8.78,No,No,No,No,No,office,home
R3,2023-09-19,16.067333,1.9,8.32,No,Yes,No,No,No,office,office
R4,2023-09-19,16.067333,1.9,11.27,Yes,Yes,No,No,No,office,office
R5,2023-09-19,16.067333,1.9,9.25,No,No,No,No,No,home,office
R6,2023-09-19,16.067333,1.9,11.01,No,No,No,No,No,office,office
R7,2023-09-19,16.067333,1.9,6.07,No,No,No,No,No,office,office
R8,2023-09-19,16.067333,1.9,7.66,No,No,No,No,No,office,home
R9,2023-09-19,16.067333,1.9,5.52,No,No,No,No,No,home,home
R10,2023-09-19,16.067333,1.9,9.3,No,No,No,No,No,office,home
R11,2023-09-19,16.067333,1.9,11.96,No,No,No,No,Yes,office,office
R1,2023-09-20,18.090254,19.600002,8.01,No,No,No,No,No,office,office
R2,2023-09-20,18.090254,19.600002,15.76,No,No,No,No,No,office,office
R3,2023-09-20,18.090254,19.600002,8.32,No,No,No,No,Yes,home,home
R4,2023-09-20,18.090254,19.600002,11.27,No,No,No,No,No,office,office
R5,2023-09-20,18.090254,19.600002,24.45,No,Yes,No,No,No,office,office
R6,2023-09-20,18.090254,19.600002,15.94,No,Yes,No,No,No,office,office
R7,2023-09-20,18.090254,19.600002,24.52,No,No,No,No,Yes,home,office
R8,2023-09-20,18.090254,19.600002,7.66,No,No,No,No,No,office,office
R9,2023-09-20,18.090254,19.600002,5.18,Yes,No,No,No,No,office,office
R10,2023-09-20,18.090254,19.600002,9.8,No,No,No,No,Yes,office,home
R11,2023-09-20,18.090254,19.600002,8.68,No,No,No,No,No,office,office
R1,2023-09-21,13.750668,3.7999995,9.72,No,No,No,No,No,home,home
R2,2023-09-21,13.750668,3.7999995,13.41,No,No,No,No,No,home,office
R3,2023-09-21,13.750668,3.7999995,7.09,No,No,No,No,No,home,home
R4,2023-09-21,13.750668,3.7999995,13.24,No,No,No,No,Yes,office,office
R5,2023-09-21,13.750668,3.7999995,9.77,No,No,No,No,Yes,home,office
R6,2023-09-21,13.750668,3.7999995,11.01,No,No,No,No,Yes,home,office
R7,2023-09-21,13.750668,3.7999995,12.41,No,Yes,No,No,No,office,office
R8,2023-09-21,13.750668,3.7999995,10.55,No,Yes,No,No,Yes,office,office
R9,2023-09-21,13.750668,3.7999995,5.72,Yes,No,No,No,No,office,office
R10,2023-09-21,13.750668,3.7999995,9.9,No,No,No,No,No,office,home
R11,2023-09-21,13.750668,3.7999995,8.68,No,No,No,No,No,home,office
R1,2023-09-22,13.096499,0.90000004,8.01,No,No,No,No,No,home,office
R2,2023-09-22,13.096499,0.90000004,13.41,No,No,No,No,Yes,home,home
R3,2023-09-22,13.096499,0.90000004,7.87,No,No,No,No,No,office,office
R4,2023-09-22,13.096499,0.90000004,9.84,No,No,No,No,No,home,home
R5,2023-09-22,13.096499,0.90000004,9.77,No,No,No,No,No,office,home
R6,2023-09-22,13.096499,0.90000004,11.3,Yes,No,No,No,No,office,office
R7,2023-09-22,13.096499,0.90000004,12.41,No,No,No,No,No,home,home
R8,2023-09-22,13.096499,0.90000004,7.66,No,No,No,No,No,home,home
R9,2023-09-22,13.096499,0.90000004,5.18,Yes,Yes,No,No,Yes,office,office
R10,2023-09-22,13.096499,0.90000004,9.23,No,Yes,No,No,No,office,office
R11,2023-09-22,13.096499,0.90000004,13.3,No,No,No,No,No,home,office
R1,2023-09-25,17.584002,0.0,8.01,No,Yes,No,No,No,office,office
R2,2023-09-25,17.584002,0.0,13.41,No,No,No,No,No,home,home
R3,2023-09-25,17.584002,0.0,8.32,No,No,No,No,Yes,home,office
R4,2023-09-25,17.584002,0.0,11.27,No,No,No,No,No,home,home
R5,2023-09-25,17.584002,0.0,10.96,No,No,No,No,No,office,office
R6,2023-09-25,17.584002,0.0,11.01,No,No,No,No,No,office,office
R7,2023-09-25,17.584002,0.0,12.41,No,No,No,No,No,home,office
R8,2023-09-25,17.584002,0.0,8.13,No,No,No,No,No,office,home
R9,2023-09-25,17.584002,0.0,8.35,No,No,No,No,No,office,office
R10,2023-09-25,17.584002,0.0,9.8,No,No,No,No,No,office,home
R11,2023-09-25,17.584002,0.0,8.68,No,Yes,No,No,No,office,office
R1,2023-09-26,16.954832,0.1,8.01,No,No,No,No,Yes,office,office
R2,2023-09-26,16.954832,0.1,13.41,No,Yes,No,No,Yes,office,office
R3,2023-09-26,16.954832,0.1,8.32,No,Yes,No,No,No,office,office
R4,2023-09-26,16.954832,0.1,8.65,No,No,No,No,No,home,office
R5,2023-09-26,16.954832,0.1,10.78,No,No,No,No,Yes,office,office
R6,2023-09-26,16.954832,0.1,9.1,No,No,No,No,No,home,office
R7,2023-09-26,16.954832,0.1,12.41,No,No,No,No,No,office,office
R8,2023-09-26,16.954832,0.1,5.65,No,No,No,No,Yes,office,home
R9,2023-09-26,16.954832,0.1,5.18,Yes,No,No,No,No,office,office
R10,2023-09-26,16.954832,0.1,5.66,No,No,No,No,Yes,office,home
R11,2023-09-26,16.954832,0.1,8.68,No,No,No,No,No,office,home
R1,2023-09-27,16.881918,0.1,6.29,No,No,No,No,No,office,home
R2,2023-09-27,16.881918,0.1,6.9,No,No,No,No,No,office,home
R3,2023-09-27,16.881918,0.1,8.32,No,No,No,No,No,office,home
R4,2023-09-27,16.881918,0.1,11.27,No,Yes,No,No,No,office,office
R5,2023-09-27,16.881918,0.1,7.61,No,Yes,No,No,No,office,office
R6,2023-09-27,16.881918,0.1,5.54,No,No,No,No,No,home,home
R7,2023-09-27,16.881918,0.1,12.41,No,No,No,No,Yes,office,office
R8,2023-09-27,16.881918,0.1,7.66,No,No,No,No,No,home,home
R9,2023-09-27,16.881918,0.1,12.96,No,No,No,No,No,home,office
R10,2023-09-27,16.881918,0.1,14.14,No,No,No,No,No,office,home
R11,2023-09-27,16.881918,0.1,8.68,No,No,No,No,No,home,home
R1,2023-09-28,16.461084,0.1,8.01,No,No,No,No,No,office,office
R2,2023-09-28,16.461084,0.1,9.9,No,No,No,No,No,office,office
R3,2023-09-28,16.461084,0.1,13.69,No,No,No,No,No,home,office
R4,2023-09-28,16.461084,0.1,11.27,No,No,No,No,No,office,office
R5,2023-09-28,16.461084,0.1,9.77,No,No,No,No,No,office,home
R6,2023-09-28,16.461084,0.1,12.51,Yes,Yes,No,No,Yes,office,office
R7,2023-09-28,16.461084,0.1,6.05,No,Yes,No,No,No,office,office
R8,2023-09-28,16.461084,0.1,7.66,No,No,No,No,No,home,home
R9,2023-09-28,16.461084,0.1,5.18,No,No,No,No,Yes,office,home
R10,2023-09-28,16.461084,0.1,11.57,No,No,No,No,No,office,home
R11,2023-09-28,16.461084,0.1,8.68,No,No,No,No,Yes,office,office
R1,2023-09-29,16.127752,2.7,10.12,No,No,No,No,No,home,home
R2,2023-09-29,16.127752,2.7,13.41,No,No,No,No,No,office,home
R3,2023-09-29,16.127752,2.7,8.65,No,No,No,No,No,home,office
R4,2023-09-29,16.127752,2.7,11.37,No,No,No,No,Yes,office,home
R5,2023-09-29,16.127752,2.7,9.77,No,No,No,No,No,home,home
R6,2023-09-29,16.127752,2.7,11.01,No,No,No,No,No,office,home
R7,2023-09-29,16.127752,2.7,12.41,No,No,No,No,No,home,office
R8,2023-09-29,16.127752,2.7,7.66,No,Yes,No,No,No,office,office
R9,2023-09-29,16.127752,2.7,5.18,No,Yes,No,No,No,office,office
R10,2023-09-29,16.127752,2.7,9.8,No,No,No,No,No,office,home
R11,2023-09-29,16.127752,2.7,8.68,No,No,No,No,No,office,office
